"ID","INV","DATE","CATALOG","PCODE","QTY","custnum"
5833,164978.00,4/01/20 00:00:00,"Gardening","GD1100",4.00,"10770000"
5834,164978.00,4/01/20 00:00:00,"Gardening","GD3000",3.00,"10770000"
5835,164978.00,4/01/20 00:00:00,"Gardening","GD4300",1.00,"10770000"
5836,98961.00,1/97/3 00:00:00,"Pets","PT2100",1.00,"10895000"
5837,98961.00,1/97/3 00:00:00,"Pets","PT2300",1.00,"10895000"
5838,98961.00,1/97/3 00:00:00,"Pets","PT2300",1.00,"10895000"
5839,98961.00,1/97/3 00:00:00,"Pets","PT3200",1.00,"10895000"
5840,103828.00,2/97/9 00:00:00,"Tosy","TY1200",1.00,"10895000"
5841,113530.00,4/97/10 00:00:00,"Toys","TY4100",1.00,"10895000"
5842,129967.00,7/97/7 00:00:00,"Sports","SP1000",1.00,"10895000"
5843,144252.00,9/97/20 00:00:00,"Gardening","GD1300",1.00,"10895000"
5844,156178.00,11/97/23 00:00:00,"Toys","TY3300",4.00,"10895000"
5845,157714.00,12/97/1 00:00:00,"Pets","PT4500",1.00,"10895000"
5846,192106.00,5/98/26 00:00:00,"Sports","SP3000",1.00,"10895000"
5847,200329.00,6/98/30 00:00:00,"Sports","SP2600",1.00,"10895000"
5848,200329.00,6/98/30 00:00:00,"Sports","SP2700",1.00,"10895000"
5849,200329.00,6/98/30 00:00:00,"Sports","SP3200",1.00,"10895000"
5850,237724.00,12/98/6 00:00:00,"Pets","PT1300",1.00,"10895000"
5851,237958.00,12/98/7 00:00:00,"Toys","TY3500",2.00,"10895000"
5852,98961.00,4/00/12 00:00:00,"Pets","PT2100",1.00,"10895000"
5853,98961.00,4/00/12 00:00:00,"Pets","PT2300",1.00,"10895000"
5854,98961.00,4/00/12 00:00:00,"Pets","PT2300",1.00,"10895000"
5855,98961.00,4/00/12 00:00:00,"Pets","PT3200",1.00,"10895000"
5856,103828.00,5/00/19 00:00:00,"Toys","TY1200",1.00,"10895000"
5857,113530.00,7/00/18 00:00:00,"Toys","TY4100",1.00,"10895000"
5858,129967.00,10/00/14 00:00:00,"Sports","SP1000",1.00,"10895000"
5859,144252.00,12/00/28 00:00:00,"Gardening","GD1300",1.00,"10895000"
5860,156178.00,3/01/2 00:00:00,"Toys","TY3300",4.00,"10895000"
5861,157714.00,3/01/10 00:00:00,"Pets","PT4500",1.00,"10895000"
5862,135450.00,8/97/5 00:00:00,"Software","SW2842",1.00,"11020000"
5863,141370.00,9/97/5 00:00:00,"Pets","PT1300",3.00,"11020000"
5864,144445.00,9/97/21 00:00:00,"Sports","SP1500",1.00,"11020000"
5865,144445.00,9/97/21 00:00:00,"Sport","SP1600",3.00,"11020000"
5866,144445.00,9/97/21 00:00:00,"Sports","SP2700",3.00,"11020000"
5867,144445.00,9/97/21 00:00:00,"Sports","SP3000",1.00,"11020000"
5868,159027.00,12/97/8 00:00:00,"Toys","TY3600",1.00,"11020000"
5869,171132.00,2/98/16 00:00:00,"Pets","PT2100",1.00,"11020000"
5870,175282.00,3/98/10 00:00:00,"Sports","SP2300",1.00,"11020000"
5871,204240.00,7/98/17 00:00:00,"Sports","SP2200",1.00,"11020000"
5872,204240.00,7/98/17 00:00:00,"Sports","SP2400",1.00,"11020000"
5873,204240.00,7/98/17 00:00:00,"Sports","SP2700",1.00,"11020000"
5874,204240.00,7/98/17 00:00:00,"Sports","SP3000",1.00,"11020000"
5875,216508.00,9/98/7 00:00:00,"Toys","TY1950",1.00,"11020000"
5876,216768.00,9/98/8 00:00:00,"Sports","SP1400",1.00,"11020000"
5877,230222.00,11/98/4 00:00:00,"Pets","PT3300",1.00,"11020000"
5878,135450.00,11/00/12 00:00:00,"Software","SW2842",1.00,"11020000"
5879,141370.00,12/00/13 00:00:00,"Pets","PT1300",3.00,"11020000"
5880,144445.00,12/00/29 00:00:00,"Sports","SP1500",1.00,"11020000"
5881,144445.00,12/00/29 00:00:00,"Sports","SP1600",3.00,"11020000"
5882,144445.00,12/00/29 00:00:00,"Sports","SP2700",3.00,"11020000"
5883,144445.00,12/00/29 00:00:00,"Sports","SP3000",1.00,"11020000"
5884,159027.00,3/01/17 00:00:00,"Toys","TY3600",1.00,"11020000"
5885,171132.00,5/01/26 00:00:00,"Pets","PT2100",1.00,"11020000"
5886,111113.00,3/97/27 00:00:00,"Sports","SP3300",1.00,"11145000"
5887,112100.00,4/97/2 00:00:00,"Collectibles","CC1200",1.00,"11145000"
5888,124001.00,6/97/6 00:00:00,"Sports","SP1100",1.00,"11145000"
5889,132214.00,7/97/19 00:00:00,"Toys","TY2400",1.00,"11145000"
5890,137532.00,8/97/16 00:00:00,"Sports","SP1400",2.00,"11145000"
5891,150958.00,10/97/26 00:00:00,"Collectibles","CC1100",,"11145000"
5892,178736.00,3/98/27 00:00:00,"Toys","TY3100",1.00,"11145000"
5893,185296.00,4/98/26 00:00:00,"Sports","SP1300",1.00,"11145000"
5894,194875.00,6/98/7 00:00:00,"Gardening","GD2300",2.00,"11145000"
5895,199123.00,6/98/25 00:00:00,"Sports","SP2700",3.00,"11145000"
5896,205407.00,7/98/22 00:00:00,"Toys","TY4800",4.00,"11145000"
5897,236518.00,12/98/1 00:00:00,"Pets","PT1000",1.00,"11145000"
5898,236518.00,12/98/1 00:00:00,"Pets","PT1100",1.00,"11145000"
5899,236518.00,12/98/1 00:00:00,"Pets","PT3500",1.00,"11145000"
5900,111113.00,7/00/4 00:00:00,"Sports","SP3300",1.00,"11145000"
5901,112100.00,7/00/10 00:00:00,"Collectibles","CC1200",1.00,"11145000"
5902,124001.00,9/00/13 00:00:00,"Sports","SP1100",1.00,"11145000"
5903,132214.00,10/00/26 00:00:00,"Toys","TY2400",1.00,"11145000"
5904,137532.00,11/00/23 00:00:00,"Sports","SP1400",2.00,"11145000"
5905,150958.00,2/01/2 00:00:00,"Collectibles","CC1100",,"11145000"
5906,111604.00,3/97/30 00:00:00,"Toys","TY1100",1.00,"11260000"
5907,111604.00,3/97/30 00:00:00,"Toys","TY1100",1.00,"11260000"
5908,111604.00,3/97/30 00:00:00,"Toys","TY1700",1.00,"11260000"
5909,111604.00,3/97/30 00:00:00,"Toys","TY2500",1.00,"11260000"
5910,121235.00,5/97/22 00:00:00,"Gardening","GD1200",3.00,"11260000"
5911,132560.00,7/97/21 00:00:00,"Software","SW2288",1.00,"11260000"
5912,132560.00,7/97/21 00:00:00,"Software","SW7573",1.00,"11260000"
5913,132560.00,7/97/21 00:00:00,"Software","SW8241",1.00,"11260000"
5914,155595.00,11/97/20 00:00:00,"Sports","SP2300",1.00,"11260000"
5915,177287.00,3/98/20 00:00:00,"Sports","SP2300",1.00,"11260000"
5916,181761.00,4/98/10 00:00:00,"Gardening","GD3300",1.00,"11260000"
5917,227165.00,10/98/22 00:00:00,"Toys","TY2100",1.00,"11260000"
5918,227854.00,10/98/25 00:00:00,"Toys","TY5100",3.00,"11260000"
5919,111604.00,7/00/7 00:00:00,"Toys","TY1100",1.00,"11260000"
5920,111604.00,7/00/7 00:00:00,"Toys","TY1100",1.00,"11260000"
5921,111604.00,7/00/7 00:00:00,"Toys","TY1700",1.00,"11260000"
5922,111604.00,7/00/7 00:00:00,"Toys","TY2500",1.00,"11260000"
5923,121235.00,8/00/29 00:00:00,"Gardening","GD12))",3.00,"11260000"
5924,132560.00,10/00/28 00:00:00,"Softwar","SW2288",1.00,"11260000"
5925,132560.00,10/00/28 00:00:00,"Software","SW7573",1.00,"11260000"
5926,132560.00,10/00/28 00:00:00,"Software","SW8241",1.00,"11260000"
5927,155595.00,2/01/27 00:00:00,"Sports","SP2300",1.00,"11260000"
5928,113324.00,4/97/9 00:00:00,"Sports","SP3200",1.00,"11275000"
5929,114721.00,4/97/17 00:00:00,"Gardening","GD3200",2.00,"11275000"
5930,154864.00,11/97/16 00:00:00,"Sports","SP14OO",3.00,"11275000"
5931,189098.00,5/98/13 00:00:00,"Pets","PT1200",1.00,"11275000"
5932,189098.00,5/98/13 00:00:00,"Pets","PT4200",2.00,"11275000"
5933,201024.00,7/98/3 00:00:00,"Sports","SP1400",1.00,"11275000"
5934,221498.00,9/98/28 00:00:00,"Gardening","GD1200",1.00,"11275000"
5935,221498.00,9/98/28 00:00:00,"Gardening","gd2200",1.00,"11275000"
5936,221498.00,9/98/28 00:00:00,"Gardening","GD3000",1.00,"11275000"
5937,234881.00,11/98/24 00:00:00,"Sports","SP3300",1.00,"11275000"
5938,113324.00,7/00/17 00:00:00,"Sports","SP3200",1.00,"11275000"
5939,114721.00,7/00/25 00:00:00,"Gardening","GD3200",2.00,"11275000"
5940,154864.00,2/01/23 00:00:00,"Spots","SP1400",3.00,"11275000"
5941,106886.00,3/97/1 00:00:00,"Gardening","GD2200",1.00,"11328000"
5942,106886.00,3/97/1 00:00:00,"Gardening","GD4100",2.00,"11328000"
5943,106886.00,3/97/1 00:00:00,"Gardening","GD4300",1.00,"11328000"
5944,123093.00,6/97/1 00:00:00,"Sports","SP2200",1.00,"11328000"
5945,136622.00,8/97/11 00:00:00,"Pets","PT1400",1.00,"11328000"
5946,150149.00,10/97/22 00:00:00,"Pets","PT4100",1.00,"11328000"
5947,155225.00,11/97/18 00:00:00,"Pets","PT3200",2.00,"11328000"
5948,155225.00,11/97/18 00:00:00,"Pets","PT3400",4.00,"11328000"
5949,158669.00,12/97/6 00:00:00,"Toys","TY2300",1.00,"11328000"
5950,177705.00,3/98/22 00:00:00,"Gardening","GD2400",1.00,"11328000"
5951,177705.00,3/98/22 00:00:00,"Gardening","GD3400",1.00,"11328000"
5952,177705.00,3/98/22 00:00:00,"Gardening","GD4000",3.00,"11328000"
5953,177705.00,3/98/22 00:00:00,"Gardening","GD4000",1.00,"11328000"
5954,181762.00,4/98/10 00:00:00,"Gardening","GD3000",1.00,"11328000"
5955,182436.00,4/98/13 00:00:00,"GARDENING","GD1200",1.00,"11328000"
5956,190976.00,5/98/21 00:00:00,"Pets","PT4100",3.00,"11328000"
5957,201996.00,7/98/7 00:00:00,"Gardening","GD1200",1.00,"11328000"
5958,201996.00,7/98/7 00:00:00,"Gardening","GD2300",1.00,"11328000"
5959,201996.00,7/98/7 00:00:00,"Gardening","GD2300",1.00,"11328000"
5960,201996.00,7/98/7 00:00:00,"Gardening","GD4300",4.00,"11328000"
5961,212280.00,8/98/20 00:00:00,"Pets","PT2300",1.00,"11328000"
5962,106886.00,6/00/8 00:00:00,"Gardening","GD2200",1.00,"11328000"
5963,106886.00,6/00/8 00:00:00,"Gardening","GD4100",2.00,"11328000"
5964,106886.00,6/00/8 00:00:00,"Gardening","GD4300",1.00,"11328000"
5965,123093.00,9/00/8 00:00:00,"Sports","SP2200",1.00,"11328000"
5966,136622.00,11/00/18 00:00:00,"Pets","PT1400",1.00,"11328000"
5967,150149.00,1/01/29 00:00:00,"Pets","PT4100",1.00,"11328000"
5968,155225.00,2/01/25 00:00:00,"Pets","PT3200",2.00,"11328000"
5969,155225.00,2/01/25 00:00:00,"Pets","PT3400",4.00,"11328000"
5970,158669.00,3/01/15 00:00:00,"Toys","TY2300",1.00,"11328000"
5971,110109.00,3/97/21 00:00:00,"Gardening","GD3100",3.00,"11400000"
5972,137537.00,8/97/16 00:00:00,"Sports","SP2500",3.00,"11400000"
5973,151693.00,10/97/30 00:00:00,"Softwares","SW4792",4.00,"11400000"
5974,159215.00,12/97/9 00:00:00,"Sports","SP1200",1.00,"11400000"
5975,159215.00,12/97/9 00:00:00,"Sports","SP1400",1.00,"11400000"
5976,159215.00,12/97/9 00:00:00,"Sports","SP1500",1.00,"11400000"
5977,159215.00,12/97/9 00:00:00,"Sports","SP2000",1.00,"11400000"
5978,177933.00,3/98/23 00:00:00,"Sports","SP1500",1.00,"11400000"
5979,213005.00,8/98/23 00:00:00,"Toys","TY1750",1.00,"11400000"
5980,213005.00,8/98/23 00:00:00,"Toys","TY1850",3.00,"11400000"
5981,213005.00,8/98/23 00:00:00,"Toys","TY2700",1.00,"11400000"
5982,217265.00,9/98/10 00:00:00,"Toys","TY1100",1.00,"11400000"
5983,217265.00,9/98/10 00:00:00,"Toy","TY1500",4.00,"11400000"
5984,217265.00,9/98/10 00:00:00,"Toys","TY3400",1.00,"11400000"
5985,217265.00,9/98/10 00:00:00,"Toys","TY5400",1.00,"11400000"
5986,226222.00,10/98/18 00:00:00,"Software","sw2782",1.00,"11400000"
5987,236999.00,12/98/3 00:00:00,"Pets","PT1400",1.00,"11400000"
5988,236999.00,12/98/3 00:00:00,"Pets","PT2000",3.00,"11400000"
5989,236999.00,12/98/3 00:00:00,"Pets","PT2200",1.00,"11400000"
5990,238899.00,12/98/11 00:00:00,"Toys","TY4100",1.00,"11400000"
5991,110109.00,6/00/28 00:00:00,"Gardening","GD3100",3.00,"11400000"
5992,137537.00,11/00/23 00:00:00,"Sports","SP2500",3.00,"11400000"
5993,151693.00,2/01/6 00:00:00,"Software","SW4792",4.00,"11400000"
5994,159215.00,3/01/18 00:00:00,"Sports","SP1200",1.00,"11400000"
5995,159215.00,3/01/18 00:00:00,"Sports","SP1400",1.00,"11400000"
5996,159215.00,3/01/18 00:00:00,"Sports","SP1500",1.00,"11400000"
5997,159215.00,3/01/18 00:00:00,"Sports","SP2000",1.00,"11400000"
5998,103305.00,2/97/5 00:00:00,"Pets","PT4500",1.00,"11525000"
5999,110451.00,3/97/23 00:00:00,"Gardening","GD4000",1.00,"11525000"
6000,121407.00,5/97/23 00:00:00,"Software","SW4575",1.00,"11525000"
6001,125551.00,6/97/14 00:00:00,"Collectibles","CC43))",3.00,"11525000"
6002,219637.00,9/98/20 00:00:00,"Toys","TY2100",1.00,"11525000"
6003,222464.00,10/98/2 00:00:00,"Pets","PT4300",1.00,"11525000"
6004,235339.00,11/98/26 00:00:00,"Software","SW3049",1.00,"11525000"
6005,103305.00,5/00/15 00:00:00,"Pets","PT4500",1.00,"11525000"
6006,110451.00,6/00/30 00:00:00,"Gardening","GD4000",1.00,"11525000"
6007,121407.00,8/00/30 00:00:00,"Software","SW4575",1.00,"11525000"
6008,125551.00,9/00/21 00:00:00,"Collectibles","CC4300",3.00,"11525000"
6009,138083.00,8/97/19 00:00:00,"Software","SW1828",1.00,"11569000"
6010,140014.00,8/97/29 00:00:00,"Sports","SP2000",1.00,"11569000"
6011,142889.00,9/97/13 00:00:00,"Pets","PT1300",3.00,"11569000"
6012,158673.00,12/97/6 00:00:00,"Toys","TY2700",1.00,"11569000"
6013,177710.00,3/98/22 00:00:00,"Pest","PT1300",1.00,"11569000"
6014,197531.00,6/98/18 00:00:00,"Sports","SP3200",3.00,"11569000"
6015,200337.00,6/98/30 00:00:00,"Software","SW8511",4.00,"11569000"
6016,201513.00,7/98/5 00:00:00,"Sports","SP2600",1.00,"11569000"
6017,201513.00,7/98/5 00:00:00,"Sports","SP3000",4.00,"11569000"
6018,201513.00,7/98/5 00:00:00,"Sports","SP3300",1.00,"11569000"
6019,232091.00,11/98/12 00:00:00,"Collectibles","CC3100",2.00,"11569000"
6020,242086.00,12/98/25 00:00:00,"Pets","PT1200",1.00,"11569000"
6021,138083.00,11/00/26 00:00:00,"Software","sw1828",1.00,"11569000"
6022,140014.00,12/00/6 00:00:00,"Sports","SP2000",1.00,"11569000"
6023,142889.00,12/00/21 00:00:00,"Pets","PT1300",3.00,"11569000"
6024,158673.00,3/01/15 00:00:00,"Toys","TY2700",1.00,"11569000"
6025,104834.00,2/97/16 00:00:00,"Gardening","GD4300",1.00,"11614000"
6026,117853.00,5/97/4 00:00:00,"Softwar","SW1526",4.00,"11614000"
6027,118016.00,5/97/5 00:00:00,"Toys","TY1650",1.00,"11614000"
6028,118016.00,5/97/5 00:00:00,"Toys","TY2100",1.00,"11614000"
6029,118016.00,5/97/5 00:00:00,"Tosy","TY4700",1.00,"11614000"
6030,118016.00,5/97/5 00:00:00,"Toys","TY5300",1.00,"11614000"
6031,123821.00,6/97/5 00:00:00,"Pets","PT4100",4.00,"11614000"
6032,140784.00,9/97/2 00:00:00,"Pest","PT2400",3.00,"11614000"
6033,154869.00,11/97/16 00:00:00,"Sport","SP1300",4.00,"11614000"
6034,163805.00,1/98/3 00:00:00,"Software","SW4792",1.00,"11614000"
6035,173703.00,3/98/2 00:00:00,"Gardening","GD4200",2.00,"11614000"
6036,202679.00,7/98/10 00:00:00,"Gardening","GD1300",4.00,"11614000"
6037,203592.00,7/98/14 00:00:00,"Sports","SP2000",1.00,"11614000"
6038,207987.00,8/98/2 00:00:00,"Software","SW7271",1.00,"11614000"
6039,104834.00,5/00/26 00:00:00,"Gardening","GD4300",1.00,"11614000"
6040,117853.00,8/00/11 00:00:00,"Software","SW1526",4.00,"11614000"
6041,118016.00,8/00/12 00:00:00,"Toys","TY1650",1.00,"11614000"
6042,118016.00,8/00/12 00:00:00,"Toys","TY2100",1.00,"11614000"
6043,118016.00,8/00/12 00:00:00,"Toys","TY4700",1.00,"11614000"
6044,118016.00,8/00/12 00:00:00,"Toys","TY5300",1.00,"11614000"
6045,123821.00,9/00/12 00:00:00,"Pets","PT4100",4.00,"11614000"
6046,140784.00,12/00/10 00:00:00,"Pets","PT2400",3.00,"11614000"
6047,154869.00,2/01/23 00:00:00,"Sports","SP1300",4.00,"11614000"
6048,163805.00,4/01/12 00:00:00,"Software","SW4792",1.00,"11614000"
6049,114064.00,4/97/13 00:00:00,"Sport","SP2600",3.00,"11615000"
6050,122341.00,5/97/28 00:00:00,"Software","SW3909",1.00,"11615000"
6051,122341.00,5/97/28 00:00:00,"Softwares","SW4155",2.00,"11615000"
6052,122341.00,5/97/28 00:00:00,"Software","SW4550",1.00,"11615000"
6053,122341.00,5/97/28 00:00:00,"Software","SW7585",4.00,"11615000"
6054,123278.00,6/97/2 00:00:00,"Toys","TY4200",1.00,"11615000"
6055,143864.00,9/97/18 00:00:00,"Toys","TY3700",1.00,"11615000"
6056,143864.00,9/97/18 00:00:00,"Toys","TY4300",3.00,"11615000"
6057,143864.00,9/97/18 00:00:00,"Toys","TY4700",2.00,"11615000"
6058,163003.00,12/97/29 00:00:00,"Pets","PT1OOO",1.00,"11615000"
6059,165302.00,1/98/13 00:00:00,"Sports","SP2300",1.00,"11615000"
6060,172982.00,2/98/26 00:00:00,"Gardening","GD1300",4.00,"11615000"
6061,217487.00,9/98/11 00:00:00,"Pets","PT3500",1.00,"11615000"
6062,114064.00,7/00/21 00:00:00,"Sports","SP2600",3.00,"11615000"
6063,122341.00,9/00/4 00:00:00,"Software","SW3909",1.00,"11615000"
6064,122341.00,9/00/4 00:00:00,"Software","SW4155",2.00,"11615000"
6065,122341.00,9/00/4 00:00:00,"Software","SW4550",1.00,"11615000"
6066,122341.00,9/00/4 00:00:00,"Software","SW7585",4.00,"11615000"
6067,123278.00,9/00/9 00:00:00,"Toys","TY4200",1.00,"11615000"
6068,143864.00,12/00/26 00:00:00,"Toys","TY3700",1.00,"11615000"
6069,143864.00,12/00/26 00:00:00,"Toys","TY4300",3.00,"11615000"
6070,143864.00,12/00/26 00:00:00,"Toys","TY4700",2.00,"11615000"
6071,163003.00,4/01/7 00:00:00,"Pets","PT1000",1.00,"11615000"
6072,165302.00,4/01/22 00:00:00,"Sports","SP2300",1.00,"11615000"
6073,98849.00,1/97/2 00:00:00,"Sports","SP2400",2.00,"11650000"
6074,104559.00,2/97/14 00:00:00,"Pets","PT2200",3.00,"11650000"
6075,112422.00,4/97/4 00:00:00,"Toys","TY5400",4.00,"11650000"
6076,126650.00,6/97/20 00:00:00,"Sports","SP1000",1.00,"11650000"
6077,126650.00,6/97/20 00:00:00,"Sports","SP1500",1.00,"11650000"
6078,126650.00,6/97/20 00:00:00,"Sports","SP2300",1.00,"11650000"
6079,126650.00,6/97/20 00:00:00,"Sport","SP2700",4.00,"11650000"
6080,139821.00,8/97/28 00:00:00,"Sports","SP3300",1.00,"11650000"
6081,152981.00,11/97/6 00:00:00,"Toys","TY1750",1.00,"11650000"
6082,166124.00,1/98/18 00:00:00,"Sports","SP3300",1.00,"11650000"
6083,197287.00,6/98/17 00:00:00,"Sports","SP3100",1.00,"11650000"
6084,200080.00,6/98/29 00:00:00,"Sports","SP1000",3.00,"11650000"
6085,200080.00,6/98/29 00:00:00,"Sports","SP1300",1.00,"11650000"
6086,200080.00,6/98/29 00:00:00,"Sports","SP2300",2.00,"11650000"
6087,200080.00,6/98/29 00:00:00,"Sports","SP3100",3.00,"11650000"
6088,207990.00,8/98/2 00:00:00,"Toys","TY1700",1.00,"11650000"
6089,214160.00,8/98/28 00:00:00,"Sports","SP2500",1.00,"11650000"
6090,219147.00,9/98/18 00:00:00,"Pets","PT1100",1.00,"11650000"
6091,225078.00,10/98/13 00:00:00,"Toys","TY4100",3.00,"11650000"
6092,98849.00,4/00/11 00:00:00,"Sports","SP2400",2.00,"11650000"
6093,104559.00,5/00/24 00:00:00,"Pets","PT2200",3.00,"11650000"
6094,112422.00,7/00/12 00:00:00,"Toys","TY5400",4.00,"11650000"
6095,126650.00,9/00/27 00:00:00,"Sports","SP1000",1.00,"11650000"
6096,126650.00,9/00/27 00:00:00,"Sports","SP1500",1.00,"11650000"
6097,126650.00,9/00/27 00:00:00,"Sports","SP2300",1.00,"11650000"
6098,126650.00,9/00/27 00:00:00,"Sports","SP2700",4.00,"11650000"
6099,139821.00,12/00/5 00:00:00,"Sports","SP3300",1.00,"11650000"
6100,152981.00,2/01/13 00:00:00,"Toys","TY1750",1.00,"11650000"
6101,166124.00,4/01/27 00:00:00,"Sports","SP3300",1.00,"11650000"
6102,105634.00,2/97/21 00:00:00,"Pets","PT4400",4.00,"11775000"
6103,110610.00,3/97/24 00:00:00,"Sports","SP1600",3.00,"11775000"
6104,140788.00,9/97/2 00:00:00,"Gardening","GD1600",1.00,"11775000"
6105,141550.00,9/97/6 00:00:00,"Gardening","GD2100",1.00,"11775000"
6106,141550.00,9/97/6 00:00:00,"Gardening","GD2300",1.00,"11775000"
6107,141550.00,9/97/6 00:00:00,"Gardening","GD4000",1.00,"11775000"
6108,142291.00,9/97/10 00:00:00,"Pets","PT2200",1.00,"11775000"
6109,146692.00,10/97/3 00:00:00,"Toys","TY1800",4.00,"11775000"
6110,146692.00,10/97/3 00:00:00,"Toys","TY1950",1.00,"11775000"
6111,146692.00,10/97/3 00:00:00,"Toys","TY4800",3.00,"11775000"
6112,154288.00,11/97/13 00:00:00,"Softwares","SW7013",4.00,"11775000"
6113,154288.00,11/97/13 00:00:00,"Software","SW7573",1.00,"11775000"
6114,167604.00,1/98/27 00:00:00,"Toys","TY2400",1.00,"11775000"
6115,181525.00,4/98/9 00:00:00,"Pets","PT3500",1.00,"11775000"
6116,189324.00,5/98/14 00:00:00,"Gardening","GD1200",1.00,"11775000"
6117,189324.00,5/98/14 00:00:00,"Gardening","GD2100",1.00,"11775000"
6118,189324.00,5/98/14 00:00:00,"Gardening","GD4200",1.00,"11775000"
6119,191870.00,5/98/25 00:00:00,"Gardening","GD3100",1.00,"11775000"
6120,241637.00,12/98/23 00:00:00,"Sports","SP2300",1.00,"11775000"
6121,241637.00,12/98/23 00:00:00,"Sports","SP2300",2.00,"11775000"
6122,241637.00,12/98/23 00:00:00,"Sports","SP2400",1.00,"11775000"
6123,241637.00,12/98/23 00:00:00,"Sports","SP3400",1.00,"11775000"
6124,105634.00,5/00/31 00:00:00,"Pets","PT4400",4.00,"11775000"
6125,110610.00,7/00/1 00:00:00,"Sport","SP1600",3.00,"11775000"
6126,140788.00,12/00/10 00:00:00,"Gardening","GD1600",1.00,"11775000"
6127,141550.00,12/00/14 00:00:00,"Gardening","GD2100",1.00,"11775000"
6128,141550.00,12/00/14 00:00:00,"Gardening","GD2300",1.00,"11775000"
6129,141550.00,12/00/14 00:00:00,"Gardening","GD4000",1.00,"11775000"
6130,142291.00,12/00/18 00:00:00,"Pets","PT2200",1.00,"11775000"
6131,146692.00,1/01/10 00:00:00,"Tosy","TY1800",4.00,"11775000"
6132,146692.00,1/01/10 00:00:00,"Toys","TY1950",1.00,"11775000"
6133,146692.00,1/01/10 00:00:00,"Toys","TY4800",3.00,"11775000"
6134,154288.00,2/01/20 00:00:00,"Software","SW7013",4.00,"11775000"
6135,154288.00,2/01/20 00:00:00,"Software","SW7573",1.00,"11775000"
6136,167604.00,5/01/6 00:00:00,"Toys","TY2400",1.00,"11775000"
6137,104836.00,2/97/16 00:00:00,"Gardening","GD3000",1.00,"11807000"
6138,106735.00,2/97/28 00:00:00,"Pets","PT1000",1.00,"11807000"
6139,106735.00,2/97/28 00:00:00,"Pets","PT3400",1.00,"11807000"
6140,106735.00,2/97/28 00:00:00,"Pets","PT4200",1.00,"11807000"
6141,114907.00,4/97/18 00:00:00,"Pets","PT4100",4.00,"11807000"
6142,123472.00,6/97/3 00:00:00,"Toys","TY5300",1.00,"11807000"
6143,133911.00,7/97/28 00:00:00,"Sports","SP2500",3.00,"11807000"
6144,161129.00,12/97/19 00:00:00,"Sports","SP1500",3.00,"11807000"
6145,161129.00,12/97/19 00:00:00,"Sports","SP2400",4.00,"11807000"
6146,161129.00,12/97/19 00:00:00,"Sports","SP2600",1.00,"11807000"
6147,161129.00,12/97/19 00:00:00,"Sports","SP2700",1.00,"11807000"
6148,165152.00,1/98/12 00:00:00,"Gardening","GD2400",1.00,"11807000"
6149,176908.00,3/98/18 00:00:00,"Toys","TY4400",1.00,"11807000"
6150,186199.00,4/98/30 00:00:00,"Toys","TY1100",1.00,"11807000"
6151,209910.00,8/98/10 00:00:00,"Pets","PT3400",1.00,"11807000"
6152,228112.00,10/98/26 00:00:00,"Sports","SP2700",1.00,"11807000"
6153,104836.00,5/00/26 00:00:00,"Gardening","GD3000",1.00,"11807000"
6154,106735.00,6/00/7 00:00:00,"Pets","PT1000",1.00,"11807000"
6155,106735.00,6/00/7 00:00:00,"Pets","PT3400",1.00,"11807000"
6156,106735.00,6/00/7 00:00:00,"Pets","PT4200",1.00,"11807000"
6157,114907.00,7/00/26 00:00:00,"Pets","PT4100",4.00,"11807000"
6158,123472.00,9/00/10 00:00:00,"Tosy","TY5300",1.00,"11807000"
6159,133911.00,11/00/4 00:00:00,"Sports","SP2500",3.00,"11807000"
6160,161129.00,3/01/28 00:00:00,"Sports","SP1500",3.00,"11807000"
